"source","mode","target","id"
"sigK","activation","ypqA","sigKypqAactivation"
"sknR","repression","yqdA","sknRyqdArepression"
"sknR","repression","yqaG","sknRyqaGrepression"
"sknR","repression","yqaF","sknRyqaFrepression"
"sknR","repression","yqaN","sknRyqaNrepression"
"sknR","repression","yqaI","sknRyqaIrepression"
"sknR","repression","yqaK","sknRyqaKrepression"
"sknR","repression","yqzO","sknRyqzOrepression"
"sknR","repression","yqaL","sknRyqaLrepression"
"sknR","repression","yqaJ","sknRyqaJrepression"
"sknR","repression","yqaM","sknRyqaMrepression"
"sknR","repression","yqaH","sknRyqaHrepression"
"sigA","activation","yqdA","sigAyqdAactivation"
"sigA","activation","yqaG","sigAyqaGactivation"
"sigA","activation","yqaF","sigAyqaFactivation"
"sigA","activation","yqaN","sigAyqaNactivation"
"sigA","activation","yqaI","sigAyqaIactivation"
"sigA","activation","yqaK","sigAyqaKactivation"
"sigA","activation","yqzO","sigAyqzOactivation"
"sigA","activation","yqaL","sigAyqaLactivation"
"sigA","activation","yqaJ","sigAyqaJactivation"
"sigA","activation","yqaM","sigAyqaMactivation"
"sigA","activation","yqaH","sigAyqaHactivation"
"ccpA","repression","mtlR","ccpAmtlRrepression"
"sigA","activation","mtlR","sigAmtlRactivation"
"sigM","activation","yfnI","sigMyfnIactivation"
"sigB","activation","yxjJ","sigByxjJactivation"
"degU","repression","yxjJ","degUyxjJrepression"
"sigA","activation","pabC","sigApabCactivation"
"sigA","activation","pabA","sigApabAactivation"
"sigA","activation","folB","sigAfolBactivation"
"sigA","activation","pabB","sigApabBactivation"
"sigA","activation","yacF","sigAyacFactivation"
"sigA","activation","folK","sigAfolKactivation"
"sigA","activation","yazB","sigAyazBactivation"
"sigA","activation","sul","sigAsulactivation"
"sigB","activation","yxnA","sigByxnAactivation"
"spx","activation","yugT","spxyugTactivation"
"ccpA","repression","araA","ccpAaraArepression"
"ccpA","repression","araM","ccpAaraMrepression"
"ccpA","repression","abfA","ccpAabfArepression"
"ccpA","repression","araD","ccpAaraDrepression"
"ccpA","repression","araP","ccpAaraPrepression"
"ccpA","repression","araQ","ccpAaraQrepression"
"ccpA","repression","araL","ccpAaraLrepression"
"ccpA","repression","araN","ccpAaraNrepression"
"ccpA","repression","araB","ccpAaraBrepression"
"araR","repression","araA","araRaraArepression"
"araR","repression","araM","araRaraMrepression"
"araR","repression","abfA","araRabfArepression"
"araR","repression","araD","araRaraDrepression"
"araR","repression","araP","araRaraPrepression"
"araR","repression","araQ","araRaraQrepression"
"araR","repression","araL","araRaraLrepression"
"araR","repression","araN","araRaraNrepression"
"araR","repression","araB","araRaraBrepression"
"sigA","activation","araA","sigAaraAactivation"
"sigA","activation","araM","sigAaraMactivation"
"sigA","activation","abfA","sigAabfAactivation"
"sigA","activation","araD","sigAaraDactivation"
"sigA","activation","araP","sigAaraPactivation"
"sigA","activation","araQ","sigAaraQactivation"
"sigA","activation","araL","sigAaraLactivation"
"sigA","activation","araN","sigAaraNactivation"
"sigA","activation","araB","sigAaraBactivation"
"sigH","activation","spo0M","sigHspo0Mactivation"
"sigW","activation","spo0M","sigWspo0Mactivation"
"degU","activation","ycdA","degUycdAactivation"
"swrAA/2","activation","ycdA","swrAA/2ycdAactivation"
"abh","repression","ycdA","abhycdArepression"
"abrB","repression","ycdA","abrBycdArepression"
"resD","activation","hmp","resDhmpactivation"
"nsrR","repression","hmp","nsrRhmprepression"
"sigA","activation","hmp","sigAhmpactivation"
"spoVT","activation","sspB","spoVTsspBactivation"
"sigG","activation","sspB","sigGsspBactivation"
"sigG","activation","yvdQ","sigGyvdQactivation"
"sigA","activation","spoIIIE","sigAspoIIIEactivation"
"sigA","activation","ymfC","sigAymfCactivation"
"RNA switch","repression","pyrG","RNA switchpyrGrepression"
"sigA","activation","pyrG","sigApyrGactivation"
"sigG","activation","ypzA","sigGypzAactivation"
"fnr","activation","arfM","fnrarfMactivation"
"sigA","activation","arfM","sigAarfMactivation"
"sigF","activation","yhcN","sigFyhcNactivation"
"sigG","activation","yhcN","sigGyhcNactivation"
"ccpA","repression","galK","ccpAgalKrepression"
"ccpA","repression","galT","ccpAgalTrepression"
"ctsR","repression","ysxC","ctsRysxCrepression"
"ctsR","repression","lonA","ctsRlonArepression"
"sigA","activation","ysxC","sigAysxCactivation"
"sigA","activation","lonA","sigAlonAactivation"
"sigA","activation","sdhA","sigAsdhAactivation"
"sigA","activation","sdhC","sigAsdhCactivation"
"sigA","activation","sdhB","sigAsdhBactivation"
"lexA","repression","xkdA","lexAxkdArepression"
"sigD","activation","xkdA","sigDxkdAactivation"
"sigA","activation","gudB","sigAgudBactivation"
"sigG","activation","yozQ","sigGyozQactivation"
"manR","activation","manR","manRmanRactivation"
"ccpA","repression","manR","ccpAmanRrepression"
"sigA","activation","manR","sigAmanRactivation"
"yvrHb","activation","sigO","yvrHbsigOactivation"
"yvrHb","activation","rsoA","yvrHbrsoAactivation"
"sigO","activation","sigO","sigOsigOactivation"
"sigO","activation","rsoA","sigOrsoAactivation"
"rsoA","activation","sigO","rsoAsigOactivation"
"rsoA","activation","rsoA","rsoArsoAactivation"
"ccpA","repression","cydD","ccpAcydDrepression"
"ccpA","repression","cydC","ccpAcydCrepression"
"ccpA","repression","cydA","ccpAcydArepression"
"ccpA","repression","cydB","ccpAcydBrepression"
"rex","repression","cydD","rexcydDrepression"
"rex","repression","cydC","rexcydCrepression"
"rex","repression","cydA","rexcydArepression"
"rex","repression","cydB","rexcydBrepression"
"resD","activation","cydD","resDcydDactivation"
"resD","activation","cydC","resDcydCactivation"
"resD","activation","cydA","resDcydAactivation"
"resD","activation","cydB","resDcydBactivation"
"sigF","activation","cydD","sigFcydDactivation"
"sigF","activation","cydC","sigFcydCactivation"
"sigF","activation","cydA","sigFcydAactivation"
"sigF","activation","cydB","sigFcydBactivation"
"sigB","activation","ydaP","sigBydaPactivation"
"abrB","repression","yolB","abrByolBrepression"
"abrB","repression","yolA","abrByolArepression"
"sigB","activation","ydaL","sigBydaLactivation"
"sigB","activation","ydaJ","sigBydaJactivation"
"sigB","activation","ydaK","sigBydaKactivation"
"sigB","activation","ydaM","sigBydaMactivation"
"sigB","activation","ydaN","sigBydaNactivation"
"gerE","repression","oxdD","gerEoxdDrepression"
"sigK","activation","oxdD","sigKoxdDactivation"
"sigB","activation","yqjL","sigByqjLactivation"
"sigM","activation","yqjL","sigMyqjLactivation"
"sigW","activation","yqjL","sigWyqjLactivation"
"sigV","activation","yqjL","sigVyqjLactivation"
"sigB","activation","gspA","sigBgspAactivation"
"spo0A","repression","dnaA","spo0AdnaArepression"
"spo0A","repression","dnaN","spo0AdnaNrepression"
"sigA","activation","dnaA","sigAdnaAactivation"
"sigA","activation","dnaN","sigAdnaNactivation"
"comA","activation","ycxA","comAycxAactivation"
"spoIIID","repression","gerM","spoIIIDgerMrepression"
"sigE","activation","gerM","sigEgerMactivation"
"rsfA","activation","katX","rsfAkatXactivation"
"sigB","activation","katX","sigBkatXactivation"
"sigF","activation","katX","sigFkatXactivation"
"sigF","activation","yyaC","sigFyyaCactivation"
"cysL","repression","cysL","cysLcysLrepression"
"sigA","activation","cysL","sigAcysLactivation"
"nadR","repression","nadR","nadRnadRrepression"
"nadR","repression","nifS","nadRnifSrepression"
"sigA","activation","nadR","sigAnadRactivation"
"sigA","activation","nifS","sigAnifSactivation"
"ccpA","repression","yobO","ccpAyobOrepression"
"abrB","repression","yobO","abrByobOrepression"
"abrB","repression","yqzG","abrByqzGrepression"
"sigF","activation","yqzG","sigFyqzGactivation"
"degU","repression","wapA","degUwapArepression"
"degU","repression","wapI","degUwapIrepression"
"yvrHb","activation","wapA","yvrHbwapAactivation"
"yvrHb","activation","wapI","yvrHbwapIactivation"
"walR","repression","wapA","walRwapArepression"
"walR","repression","wapI","walRwapIrepression"
"sigA","activation","wapA","sigAwapAactivation"
"sigA","activation","wapI","sigAwapIactivation"
"lexA","repression","ykvR","lexAykvRrepression"
"spoIIID","activation","gerR","spoIIIDgerRactivation"
"sigE","activation","gerR","sigEgerRactivation"
"sigA","activation","rpoE","sigArpoEactivation"
"abrB","repression","ahpT","abrBahpTrepression"
"abrB","repression","ahpA","abrBahpArepression"
"sigB","activation","ywzA","sigBywzAactivation"
"glnR","repression","ureA","glnRureArepression"
"glnR","repression","ureB","glnRureBrepression"
"glnR","repression","ureC","glnRureCrepression"
"tnrA","activation","ureA","tnrAureAactivation"
"tnrA","activation","ureB","tnrAureBactivation"
"tnrA","activation","ureC","tnrAureCactivation"
"pucR","activation","ureA","pucRureAactivation"
"pucR","activation","ureB","pucRureBactivation"
"pucR","activation","ureC","pucRureCactivation"
"codY","repression","ureA","codYureArepression"
"codY","repression","ureB","codYureBrepression"
"codY","repression","ureC","codYureCrepression"
"sigA","activation","ureA","sigAureAactivation"
"sigA","activation","ureB","sigAureBactivation"
"sigA","activation","ureC","sigAureCactivation"
"sigH","activation","ureA","sigHureAactivation"
"sigH","activation","ureB","sigHureBactivation"
"sigH","activation","ureC","sigHureCactivation"
"spoIIID","activation","spoVK","spoIIIDspoVKactivation"
"sigE","activation","spoVK","sigEspoVKactivation"
"sigK","activation","spoVK","sigKspoVKactivation"
"sigB","activation","ypuC/1","sigBypuC/1activation"
"sigB","activation","ypuB","sigBypuBactivation"
"sigA","activation","folE","sigAfolEactivation"
"sigA","activation","mtrB","sigAmtrBactivation"
"codY","repression","yuiA","codYyuiArepression"
"codY","repression","yuiB","codYyuiBrepression"
"tnrA","repression","yuiA","tnrAyuiArepression"
"tnrA","repression","yuiB","tnrAyuiBrepression"
"ccpA","repression","odhB","ccpAodhBrepression"
"ccpA","repression","odhA","ccpAodhArepression"
"sigA","activation","odhB","sigAodhBactivation"
"sigA","activation","odhA","sigAodhAactivation"
"liaR","activation","liaH","liaRliaHactivation"
"liaR","activation","liaI","liaRliaIactivation"
"sigA","activation","liaH","sigAliaHactivation"
"sigA","activation","liaI","sigAliaIactivation"
"sigA","activation","cspB","sigAcspBactivation"
"sigE","activation","yitD","sigEyitDactivation"
"sigE","activation","yitC","sigEyitCactivation"
"sigK","activation","yitD","sigKyitDactivation"
"sigK","activation","yitC","sigKyitCactivation"
"codY","repression","braB","codYbraBrepression"
"scoC","repression","braB","scoCbraBrepression"
"sigA","activation","braB","sigAbraBactivation"
"sigE","activation","yhbH","sigEyhbHactivation"
"ccpA","activation","opuE","ccpAopuEactivation"
"sigB","activation","opuE","sigBopuEactivation"
"sigG","activation","sspL","sigGsspLactivation"
"spo0A","activation","ktrC","spo0AktrCactivation"
"spo0A","activation","ykqA","spo0AykqAactivation"
"spo0A","activation","kinC","spo0AkinCactivation"
"sigA","activation","ktrC","sigAktrCactivation"
"sigA","activation","ykqA","sigAykqAactivation"
"sigA","activation","kinC","sigAkinCactivation"
"tnrA","activation","nrgA","tnrAnrgAactivation"
"tnrA","activation","nrgB","tnrAnrgBactivation"
"sigA","activation","nrgA","sigAnrgAactivation"
"sigA","activation","nrgB","sigAnrgBactivation"
"fapR","repression","fabHA","fapRfabHArepression"
"fapR","repression","fabF","fapRfabFrepression"
"sigA","activation","fabHA","sigAfabHAactivation"
"sigA","activation","fabF","sigAfabFactivation"
"sigW","activation","fabHA","sigWfabHAactivation"
"sigW","activation","fabF","sigWfabFactivation"
"comA","activation","ywhH","comAywhHactivation"
"yxdJ","activation","yxdM","yxdJyxdMactivation"
"yxdJ","activation","yxeA","yxdJyxeAactivation"
"yxdJ","activation","yxdL","yxdJyxdLactivation"
"ccpA","repression","phoP","ccpAphoPrepression"
"ccpA","repression","phoR","ccpAphoRrepression"
"scoC","repression","phoP","scoCphoPrepression"
"scoC","repression","phoR","scoCphoRrepression"
"phoP","activation","phoP","phoPphoPactivation"
"phoP","activation","phoR","phoPphoRactivation"
"sigA","activation","phoP","sigAphoPactivation"
"sigA","activation","phoR","sigAphoRactivation"
"sigB","activation","phoP","sigBphoPactivation"
"sigB","activation","phoR","sigBphoRactivation"
"sigE","activation","phoP","sigEphoPactivation"
"sigE","activation","phoR","sigEphoRactivation"
"sigM","activation","pbpX","sigMpbpXactivation"
"sigX","activation","pbpX","sigXpbpXactivation"
"sigV","activation","pbpX","sigVpbpXactivation"
"bmrR","activation","bmrR","bmrRbmrRactivation"
"bmrR","activation","bmr","bmrRbmractivation"
"mta","activation","bmrR","mtabmrRactivation"
"mta","activation","bmr","mtabmractivation"
"sigB","activation","bmrR","sigBbmrRactivation"
"sigB","activation","bmr","sigBbmractivation"
"sigA","activation","bmrR","sigAbmrRactivation"
"sigA","activation","bmr","sigAbmractivation"
"spoVT","activation","ligD","spoVTligDactivation"
"spoVT","activation","ykoV","spoVTykoVactivation"
"sigG","activation","ligD","sigGligDactivation"
"sigG","activation","ykoV","sigGykoVactivation"
"sinR","repression","epr","sinReprrepression"
"scoC","repression","epr","scoCeprrepression"
"spo0A","activation","epr","spo0Aepractivation"
"sigD","activation","epr","sigDepractivation"
"degU","activation","epr","degUepractivation"
"gbsR","repression","gbsA","gbsRgbsArepression"
"gbsR","repression","gbsB","gbsRgbsBrepression"
"sigA","activation","gbsA","sigAgbsAactivation"
"sigA","activation","gbsB","sigAgbsBactivation"
"spo0A","activation","yocH","spo0AyocHactivation"
"abrB","repression","yocH","abrByocHrepression"
"walR","activation","yocH","walRyocHactivation"
"sigA","activation","yocH","sigAyocHactivation"
"spoVT","activation","sspD","spoVTsspDactivation"
"sigG","activation","sspD","sigGsspDactivation"
"tnrA","activation","yfiS","tnrAyfiSactivation"
"tnrA","activation","yfiR","tnrAyfiRactivation"
"fur","repression","btr","furbtrrepression"
"fadR","repression","fadM","fadRfadMrepression"
"sdpR","activation","fadM","sdpRfadMactivation"
"sigG","activation","sspK","sigGsspKactivation"
"sigA","activation","speE","sigAspeEactivation"
"sigA","activation","speB","sigAspeBactivation"
"lexA","repression","uvrA","lexAuvrArepression"
"lexA","repression","uvrB","lexAuvrBrepression"
"sigD","activation","mcpB","sigDmcpBactivation"
"sigE","activation","asnO","sigEasnOactivation"
"sigG","activation","yndF","sigGyndFactivation"
"sigG","activation","yndD","sigGyndDactivation"
"sigG","activation","yndE","sigGyndEactivation"
"sigA","activation","rplD","sigArplDactivation"
"sigA","activation","rpsN","sigArpsNactivation"
"sigA","activation","rplQ","sigArplQactivation"
"sigA","activation","rpsE","sigArpsEactivation"
"sigA","activation","ybzG","sigAybzGactivation"
"sigA","activation","rplF","sigArplFactivation"
"sigA","activation","rplN","sigArplNactivation"
"sigA","activation","rpmC","sigArpmCactivation"
"sigA","activation","rpsS","sigArpsSactivation"
"sigA","activation","rpoA","sigArpoAactivation"
"sigA","activation","rplW","sigArplWactivation"
"sigA","activation","rpsQ","sigArpsQactivation"
"sigA","activation","rpsJ","sigArpsJactivation"
"sigA","activation","rplX","sigArplXactivation"
"sigA","activation","rpmD","sigArpmDactivation"
"sigA","activation","S56","sigAS56activation"
"sigA","activation","rpsK","sigArpsKactivation"
"sigA","activation","rplB","sigArplBactivation"
"sigA","activation","rplR","sigArplRactivation"
"sigA","activation","rpsH","sigArpsHactivation"
"sigA","activation","infA","sigAinfAactivation"
"sigA","activation","rplP","sigArplPactivation"
"sigA","activation","rpsM","sigArpsMactivation"
"sigA","activation","rpsC","sigArpsCactivation"
"sigA","activation","rplE","sigArplEactivation"
"sigA","activation","rplV","sigArplVactivation"
"sigA","activation","rpmJ","sigArpmJactivation"
"sigA","activation","rplC","sigArplCactivation"
"comK","activation","yvrO","comKyvrOactivation"
"comK","activation","yvrN","comKyvrNactivation"
"comK","activation","yvrP","comKyvrPactivation"
"abrB","repression","yvrO","abrByvrOrepression"
"abrB","repression","yvrN","abrByvrNrepression"
"abrB","repression","yvrP","abrByvrPrepression"
"perR","repression","fur","perRfurrepression"
"sigA","activation","fur","sigAfuractivation"
"sigE","activation","ytvI","sigEytvIactivation"
